Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,5.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,27.0,003531103903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1421,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,0.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1422,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,165.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,27.0,003531103903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1423,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,120.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1424,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,150.0,FB,Greenfield,sim,396,013320701705,11.8,23.0,65.00,6.50,X,45.0,003531103903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1425,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,270.0,FB,Greenfield,sim,396,013320701705,11.8,23.0,65.00,6.50,X,45.0,003531103903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1426,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,4M49G7W,LTE,,,2670,2660,0.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1427,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,4M49G7W,LTE,,,2670,2660,30.0,FB,Greenfield,sim,396,013320701705,11.8,23.0,65.00,6.50,X,45.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1428,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,8M97G7W,LTE,,,2670,2660,0.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe1429,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,4M49G7W,LTE,,,2670,2660,165.0,FB,Greenfield,sim,396,017960800324,17.0,32.0,69.40,.00,X,25.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe142a,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,8M97G7W,LTE,,,2670,2660,120.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe142b,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,4M49G7W,LTE,,,2670,2660,270.0,FB,Greenfield,sim,396,013320701705,11.8,23.0,65.00,6.50,X,45.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe142c,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,8M97G7W,LTE,,,2670,2660,240.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe142d,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643896,"RUA MORAES DE NAVARRO, 2030. LAGOA NOVA",,RN,2408102,8M97G7W,LTE,,,2670,2660,300.0,FB,Greenfield,sim,396,017960800324,17.0,32.0,69.40,.00,X,25.0,024081203903,60.000,-5.82444,-35.21167,G,2019-10-16,2002-06-21,,4d5c019fe142e,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,150.0,FB,Greenfield,sim,760,017960800324,15.0,26.0,74.89,6.20,X,40.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1437,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,0.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1438,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,30.0,FB,Greenfield,sim,760,017960800324,15.0,26.0,74.89,6.20,X,40.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1439,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,150.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe143a,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,130.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe143b,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,270.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,4.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe143c,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,240.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe143d,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,270.0,FB,Greenfield,sim,760,017960800324,15.0,26.0,74.89,6.20,X,40.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe143e,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,0.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe144f,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,150.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1450,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,270.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,4.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1451,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,270.0,FB,Greenfield,sim,760,017960800324,15.0,26.0,74.89,6.20,X,40.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1452,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,150.0,FB,Greenfield,sim,760,017960800324,15.0,26.0,74.89,6.20,X,40.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1453,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,30.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1463,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,30.0,FB,Greenfield,sim,760,017960800324,15.0,26.0,74.89,6.20,X,40.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1464,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,130.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1465,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1822.5,1820,240.0,FB,Greenfield,sim,396,011021100324,16.6,34.0,74.66,6.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1466,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643900,"RUA RAIMUNDO CHAVES, 2227. CANDELARIA",,RN,2408102,200KG7W,GSM,,,1825,1822.5,30.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,30.0,003531103903,60.000,-5.82694,-35.22778,G,2019-10-16,2002-06-21,,4d5c019fe1467,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00D9W,WCDMA,,,2155,2145,150.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe146e,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00G9W,WCDMA,,,2155,2145,150.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe146f,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00D9W,WCDMA,,,2155,2145,270.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1470,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00G9W,WCDMA,,,2155,2145,270.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1471,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1820,1805,150.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1472,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1820,1805,270.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1473,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1820,1805,270.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1474,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1822.5,1820,30.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1475,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1825,1822.5,30.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1476,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1825,1822.5,30.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1477,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00D9W,WCDMA,,,2155,2145,30.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1478,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00G9W,WCDMA,,,2155,2145,30.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1479,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00G9W,WCDMA,,,2155,2145,30.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe147a,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00G9W,WCDMA,,,2155,2145,150.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe147b,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00D9W,WCDMA,,,2155,2145,270.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe147c,2023-04-30,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1820,1805,30.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe147d,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1820,1805,30.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe147e,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1820,1805,150.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe147f,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1822.5,1820,150.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1480,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1822.5,1820,150.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1481,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1822.5,1820,270.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1482,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1825,1822.5,150.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,3.00,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1483,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1825,1822.5,150.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1484,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1825,1822.5,270.0,FB,Greenfield,sim,396,000420301705,15.5,25.0,65.00,2.00,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1485,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,56272015,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,200KG7W,GSM,,,1825,1822.5,270.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,003531103903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1486,2031-03-12,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,17002008,665643918,"RUA ESTRELA DO LESTE, S/N. N.SRA DA APRESENTAÇÃO",,RN,2408102,5M00D9W,WCDMA,,,2155,2145,30.0,FB,Greenfield,sim,396,019160905344,11.8,23.0,65.00,6.50,X,38.0,020961203903,60.000,-5.7625,-35.28111,G,2019-10-16,2002-06-21,,4d5c019fe1487,2023-04-30,,
